当地时间 武汉市(机场),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
09.12.2021 17:00,13.8,767.2,769.6,,58,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,15.9,,,,,,4.5,5.7,无降水,6,,,,
09.12.2021 14:00,15.5,767.9,770.2,,50,从北方吹来的风,2,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,15.8,,,,,,4.7,5.1,无降水,6,,,,
09.12.2021 11:00,12.3,769.8,772.1,,68,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,15.8,,,,,,2.8,6.4,无降水,6,,,,
09.12.2021 08:00,3.9,769.5,771.8,,99,无风,0,,,,雾或冰雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.4,15.8,,,,,,0.8,3.8,无降水,6,,,,
09.12.2021 05:00,4.8,768.7,771,,96,无风,0,,,,薄雾 ,,,4.8,15.8,,,,,,1,4.2,无降水,6,,,,
09.12.2021 02:00,8.7,768.7,771.1,,84,从西北方吹来的风,1,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.2,15.8,,,2500或更高，或无云。,,,2.3,6.2,无降水,6,,,,
08.12.2021 23:00,11.1,769.2,771.5,,72,从西北偏北方向吹来的风,1,,6,,霾 ,,,7.5,15.8,,,,,,3.1,6.2,无降水,6,,,,
08.12.2021 20:00,11.9,769,771.3,,67,从西北偏北方向吹来的风,0,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.5,15.8,,,2500或更高，或无云。,,,3.8,5.8,无降水,6,,,,
08.12.2021 17:00,14,767.9,770.2,,51,从东北偏北方向吹来的风,1,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.5,15.8,,,2500或更高，或无云。,,,5,4,无降水,6,,,,
08.12.2021 14:00,15.2,768.2,770.5,,50,从东南偏南方向吹来的风,1,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.5,15.2,,,,,,4.7,4.9,无降水,6,,,,
08.12.2021 11:00,11.5,770.4,772.7,,68,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.5,14.2,,,2500或更高，或无云。,,,3.2,5.8,无降水,6,,,,
08.12.2021 08:00,8.6,769.9,772.3,,83,从东北偏北方向吹来的风,1,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,14.2,,,2500或更高，或无云。,,,2.5,5.9,无降水,6,,,,
08.12.2021 05:00,8.4,769.2,771.5,,82,从西北偏北方向吹来的风,1,,7,,薄雾 ,,,6.3,14.2,,,2500或更高，或无云。,,,2.2,5.5,无降水,6,,,,
08.12.2021 02:00,8.2,769.2,771.5,,78,从东北偏北方向吹来的风,2,,7,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.3,14.2,,,2500或更高，或无云。,,,2.4,4.6,无降水,6,,,,
07.12.2021 23:00,9.6,769.6,771.9,,67,从东北偏北方向吹来的风,2,,7,,霾 ,,,6.3,14.2,,,2500或更高，或无云。,,,2.9,3.8,无降水,6,,,,
07.12.2021 20:00,11,769,771.4,,59,从东北偏北方向吹来的风,2,,7,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.3,14.2,,,2500或更高，或无云。,,,3.5,3.1,无降水,6,,,,
07.12.2021 17:00,13.1,768.2,770.5,,45,从北方吹来的风,2,,6,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.3,15.4,,,2500或更高，或无云。,,,5,1.4,无降水,6,,,,
07.12.2021 14:00,13.8,768.5,770.8,,40,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.3,18.9,,,,,,6,0.4,无降水,6,,,,
07.12.2021 11:00,10.7,770.6,772.9,,45,从东北偏北方向吹来的风,3,,8,, ,,,6.3,,,,,,,8,-1,无降水,6,,,,
07.12.2021 08:00,7.2,770.2,772.6,,51,从东北偏北方向吹来的风,3,,8,, ,,,1.7,,,,2500或更高，或无云。,,,11,-2.3,无降水,6,,,,
07.12.2021 05:00,7.6,769.6,771.9,,51,从东北方吹来的风,3,,8,, ,,,0.2,18.9,,,2500或更高，或无云。,,,10,-1.9,无降水,6,,,,
07.12.2021 02:00,9.4,769.6,771.8,,49,从东北方吹来的风,3,,8,, ,,,0.2,18.9,,,,,,8,-0.8,无降水,6,,,,
06.12.2021 23:00,10.9,769,771.2,,47,从东北方吹来的风,3,,6,, ,,,0.2,18.9,,,,,,8,0,无降水,6,,,,
06.12.2021 20:00,6.5,768.5,770.8,,83,无风,0,,,, ,,,0.2,18.9,,,,,,7,3.7,无降水,6,,,,
06.12.2021 17:00,15.5,767.2,769.5,,42,从北方吹来的风,1,,4,, ,,,0.2,18.9,,,,,,12,2.7,无降水,6,,,,
06.12.2021 14:00,18.6,766.9,769.3,,31,从东北偏北方向吹来的风,2,,,, ,,,,,,,,,,8,1.2,,,,,,
06.12.2021 11:00,15.2,768.4,770.8,,50,从东方吹来的风,1,,3,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.2,18.1,,,,,,6,4.9,无降水,6,,,,
06.12.2021 08:00,1.6,767.5,769.8,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.2,,,,,,,2.1,1.5,无降水,6,,,,
06.12.2021 05:00,0.7,766.2,768.5,,98,无风,0,,,,薄雾 ,,,0.2,18.1,,,,,,1.9,0.4,无降水,6,,,,
06.12.2021 02:00,1.5,766.5,768.8,,95,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.2,18.1,,,,,,4.5,0.8,无降水,6,,,,
05.12.2021 23:00,2.8,766.7,769,,92,无风,0,,,,薄雾 ,,,0.2,18.1,,,,,,7,1.6,无降水,6,,,,
05.12.2021 20:00,4.9,766.4,768.7,,79,无风,0,,,, ,,,0.2,18.1,,,,,,11,1.6,无降水,6,,,,
05.12.2021 17:00,15,765.8,768.1,,36,从东南偏东方向吹来的风,1,,,, ,,,,,,,,,,17,0.1,,,,,,
05.12.2021 14:00,17.6,766.3,768.7,,24,从东南偏东方向吹来的风,1,,,, ,,,,,,,,,,14,-3.2,,,,,,
05.12.2021 11:00,14.5,768.4,770.8,,42,从东南偏南方向吹来的风,2,,3,, ,,,0.2,18.3,,,,,,8,1.8,无降水,6,,,,
05.12.2021 08:00,1.9,768.2,770.5,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.2,,,,,,,3,1.8,无降水,6,,,,
05.12.2021 05:00,1.5,767.8,770.1,,98,从西北偏西方向吹来的风,1,,2,,薄雾 ,,,1.1,18.3,,,,,,3,1.2,无降水,6,,,,
05.12.2021 02:00,2.6,767.7,770,,96,从西南方吹来的风,1,,4,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.1,18.3,,,,,,4.9,2,无降水,6,,,,
04.12.2021 23:00,3.1,768.1,770.5,,92,无风,0,,,, ,,,1.1,18.3,,,2500或更高，或无云。,,,7,1.9,无降水,6,,,,
04.12.2021 20:00,4.7,767.5,769.8,,80,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.1,18.3,,,,,,5,1.5,无降水,6,,,,
04.12.2021 17:00,14.9,767,769.3,,35,从东北方吹来的风,1,,,, ,,,,,,,,,,18,-0.4,,,,,,
04.12.2021 14:00,18,767.3,769.6,,19,从东北偏北方向吹来的风,1,,,, ,,,,,,,,,,16,-6,,,,,,
04.12.2021 11:00,14.8,769.6,771.9,,46,从东北偏东方向吹来的风,0,,2,, ,,,1.1,18.2,,,,,,8,3.3,无降水,6,,,,
04.12.2021 08:00,2.3,769,771.4,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.1,,,,,,,2.2,2.2,无降水,6,,,,
04.12.2021 05:00,2.7,767.7,770,,98,从东南偏南方向吹来的风,0,,2,,薄雾 ,,,0.3,18.2,,,2500或更高，或无云。,,,2.4,2.4,无降水,6,,,,
04.12.2021 02:00,2.2,768.3,770.6,,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.3,18.2,,,,,,3.2,1.8,无降水,6,,,,
03.12.2021 23:00,3.9,768.4,770.8,,94,无风,0,,,,薄雾 ,,,0.3,18.2,,,,,,3.8,3,无降水,6,,,,
03.12.2021 20:00,6.4,767.8,770.2,,83,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.3,18.2,,,2500或更高，或无云。,,,6,3.7,无降水,6,,,,
03.12.2021 17:00,14.6,766.9,769.2,,33,从西南偏南方向吹来的风,1,,,, ,,,,,,,,,,16,-1.5,,,,,,
03.12.2021 14:00,16.6,767,769.3,,20,从东方吹来的风,1,,,, ,,,,,,,,,,18,-6.4,,,,,,
03.12.2021 11:00,13,768.8,771.1,,50,从西北偏西方向吹来的风,1,,3,, ,,,0.3,15.4,,,,,,9,2.8,无降水,6,,,,
03.12.2021 08:00,2.1,768.5,770.8,,99,无风,0,,,,雾或冰雾 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,0.3,,,,,,,1.5,2,无降水,6,,,,
03.12.2021 05:00,0.8,766.9,769.3,,98,无风,0,,,,雾或冰雾 ,,,-0.8,15.4,,,2500或更高，或无云。,,,4,0.5,无降水,6,,,,
03.12.2021 02:00,1.9,767.1,769.4,,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,15.4,,,,,,3.6,1.5,无降水,6,,,,
02.12.2021 23:00,4.7,767.2,769.5,,88,从西南方吹来的风,1,,6,, ,,,-0.8,15.4,,,2500或更高，或无云。,,,9,2.9,无降水,6,,,,
02.12.2021 20:00,5.7,766.9,769.2,,80,无风,0,,,, ,,,-0.8,15.4,,,2500或更高，或无云。,,,7,2.5,无降水,6,,,,
02.12.2021 17:00,13.2,765.9,768.2,,42,从西南方吹来的风,1,,,, ,,,,,,,,,,16,0.6,,,,,,
02.12.2021 14:00,15,766.3,768.6,,32,从西南方吹来的风,2,,,, ,,,,,,,,,,18,-1.5,,,,,,
02.12.2021 11:00,11.9,768.7,771.1,,42,从西南偏西方向吹来的风,1,,,, ,,,,,,,,,,16,-0.6,,,,,,
02.12.2021 08:00,1,769,771.4,,99,从南方吹来的风,1,,2,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.8,,,,,,,7,0.9,无降水,6,,,,
02.12.2021 05:00,-0.4,768.6,770.9,,98,无风,0,,,,有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ,,,-0.7,13.2,,,,,,0.8,-0.7,无降水,6,,,,
02.12.2021 02:00,0.9,769.3,771.7,,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.7,13.2,,,,,,7,0.5,无降水,6,,,,
01.12.2021 23:00,1.6,770.3,772.6,,91,无风,0,,,, ,,,-0.7,13.2,,,,,,10,0.3,无降水,6,,,,
01.12.2021 20:00,3.3,769.7,772.1,,80,从西南偏西方向吹来的风,1,,5,, ,,,-0.7,13.2,,,,,,13,0.2,无降水,6,,,,
01.12.2021 17:00,11,768.8,771.1,,34,从东方吹来的风,1,,,, ,,,,,,,,,,24,-4.2,,,,,,
01.12.2021 14:00,12.6,770.1,772.4,,21,从东北偏东方向吹来的风,1,,,, ,,,,,,,,,,28,-9.1,,,,,,
01.12.2021 11:00,10.9,772.7,775,,30,从东方吹来的风,2,,4,, ,,,-0.7,15.3,,,,,,26,-6,无降水,6,,,,
01.12.2021 08:00,1.4,772.5,774.9,,95,无风,0,,,, ,,,-0.7,15.3,,,,,,17,0.7,无降水,6,,,,
01.12.2021 05:00,-0.4,771.2,773.5,,94,无风,0,,,, ,,,-0.4,15.3,,,,,,18,-1.2,无降水,6,,,,
01.12.2021 02:00,1.1,771.1,773.5,,76,从东北偏北方向吹来的风,1,,9,, ,,,1.1,15.3,,,,,,12,-2.7,无降水,6,,,,
30.11.2021 23:00,6.1,771.1,773.4,,47,从东北偏东方向吹来的风,1,,9,, ,,,2.1,15.3,,,,,,14,-4.4,无降水,6,,,,
30.11.2021 20:00,5.1,770.2,772.5,,61,从东北偏北方向吹来的风,2,,9,, ,,,2.1,15.3,,,,,,26,-1.8,无降水,6,,,,
30.11.2021 17:00,13.3,768.8,771.1,,25,从北方吹来的风,2,,,, ,,,,,,,,,,30,-6.3,,,,,,
30.11.2021 14:00,14.8,769.4,771.7,,23,从东北偏北方向吹来的风,5,,,, ,,,,,,,,,,28,-6.1,,,,,,
30.11.2021 11:00,12.5,771.9,774.2,,40,从北方吹来的风,3,,8,, ,,,2.1,18.3,,,,,,28,-0.7,无降水,6,,,,
30.11.2021 08:00,4,771.5,773.8,,98,无风,0,,,, ,,,2.1,18.3,,,,,,13,3.7,无降水,6,,,,
30.11.2021 05:00,4.5,770.5,772.9,,88,从西北偏北方向吹来的风,1,,,, ,,,,,,,,,,21,2.7,,,,,,
30.11.2021 02:00,9,770.7,772.9,,76,从西北偏北方向吹来的风,3,,12,, ,,,5.3,18.3,,,2000-2500,,,21,5,无降水,6,,,,
29.11.2021 23:00,9.2,770.4,772.7,,76,从西北偏北方向吹来的风,5,,12,,间歇性毛毛雨，不冻，在观测时是微弱的 ,,,5.3,18.3,,,1500-2000,,,30,5.2,无降水,6,,,,
29.11.2021 20:00,12.7,768.8,771.1,,53,从西北偏北方向吹来的风,4,,12,, ,,,5.3,18.3,,,,,,20,3.4,无降水,6,,,,
29.11.2021 17:00,16.9,766.3,768.5,,40,从西北偏北方向吹来的风,3,,7,, ,,,5.3,18.3,,,2500或更高，或无云。,,,9,3.2,无降水,6,,,,
29.11.2021 14:00,17.9,765.4,767.6,,49,从西北偏西方向吹来的风,3,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.3,18.7,,,,,,7,7,无降水,6,,,,
29.11.2021 11:00,15.1,767,769.3,,59,从东北偏东方向吹来的风,1,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.3,18.7,,,2500或更高，或无云。,,,6,7.2,无降水,6,,,,
29.11.2021 08:00,6.7,767.2,769.5,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.3,18.7,,,,,,1.3,6.6,无降水,6,,,,
29.11.2021 05:00,6.8,766.6,768.9,,98,从西北方吹来的风,0,,2,,薄雾 ,,,3.3,18.7,,,,,,2,6.5,无降水,6,,,,
29.11.2021 02:00,8.3,766.6,768.9,,97,从西方吹来的风,0,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,18.7,,,,,,2.7,7.9,无降水,6,,,,
28.11.2021 23:00,11.2,766.8,769,,90,从南方吹来的风,0,,4,,薄雾 ,,,3.3,18.7,,,2500或更高，或无云。,,,5,9.6,无降水,6,,,,
28.11.2021 20:00,12.4,766.9,769.2,,83,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,18.7,,,2500或更高，或无云。,,,6,9.6,无降水,6,,,,
28.11.2021 17:00,16.3,766.3,768.7,,57,无风,0,,,, ,,,,,,,2500或更高，或无云。,,,9,7.8,,,,,,
28.11.2021 14:00,18.3,766.6,768.9,,47,从东南偏南方向吹来的风,1,,,, ,,,,,,,,,,12,6.8,,,,,,
28.11.2021 11:00,15.3,768.8,771.1,,54,从东南偏东方向吹来的风,2,,4,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,18.8,,,,,,7,6.1,无降水,6,,,,
28.11.2021 08:00,5.1,768.7,771.1,,99,从西方吹来的风,0,,2,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,3.3,,,,,,,1.6,5,无降水,6,,,,
28.11.2021 05:00,4.1,767.9,770.2,,99,从北方吹来的风,1,,2,,薄雾 ,,,2.5,18.8,,,,,,2.6,4,无降水,6,,,,
28.11.2021 02:00,4.2,768.1,770.5,,97,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.5,18.8,,,,,,3.6,3.8,无降水,6,,,,
27.11.2021 23:00,4.8,768.9,771.2,,93,无风,0,,,,薄雾 ,,,2.5,18.8,,,,,,5,3.8,无降水,6,,,,
27.11.2021 20:00,6.8,768.5,770.8,,84,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.5,18.8,,,,,,5,4.3,无降水,6,,,,
27.11.2021 17:00,16.1,767.8,770.2,,39,从北方吹来的风,1,,,, ,,,,,,,,,,8,2.2,,,,,,
27.11.2021 14:00,18.1,768.1,770.5,,28,从东方吹来的风,2,,,, ,,,,,,,,,,10,-0.7,,,,,,
27.11.2021 11:00,15.5,770.2,772.5,,40,从东方吹来的风,2,,,, ,,,2.5,20.5,,,,,,8,2,无降水,6,,,,
27.11.2021 08:00,4.5,769.9,772.3,,99,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.5,,,,,,,5,4.4,无降水,6,,,,
27.11.2021 05:00,3.4,769,771.4,,98,无风,0,,,,薄雾 ,,,2.6,20.5,,,,,,4.6,3.1,无降水,6,,,,
27.11.2021 02:00,4.4,769.2,771.4,,96,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.6,20.5,,,,,,6,3.8,无降水,6,,,,
26.11.2021 23:00,6.1,768.9,771.2,,92,无风,0,,,, ,,,2.6,20.5,,,,,,9,4.9,无降水,6,,,,
26.11.2021 20:00,8.4,768.2,770.5,,85,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.6,20.5,,,,,,6,6,无降水,6,,,,
26.11.2021 17:00,17.8,766.7,769,,40,无风,0,,,, ,,,2.6,20.5,,,,,,17,4,无降水,6,,,,
26.11.2021 14:00,20.3,766.6,768.9,,30,从东方吹来的风,2,,,, ,,,,,,,,,,9,2.2,,,,,,
26.11.2021 11:00,17.3,768.1,770.5,,53,从东南方吹来的风,1,,2,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.6,20.1,,,,,,7,7.6,无降水,6,,,,
26.11.2021 08:00,4.6,767.4,769.7,,100,无风,0,,,,雾或冰雾 ,雾或冰雾或强阴霾,在整个相应周期内云遮住了一半或以下的天空,2.6,,,,,,,2,4.6,无降水,6,,,,
26.11.2021 05:00,3.3,765.7,768,,99,无风,0,,,,薄雾 ,,,2.3,20.1,,,,,,0.7,3.2,无降水,6,,,,
26.11.2021 02:00,4.1,765.4,767.7,,98,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,20.1,,,,,,2.3,3.8,无降水,6,,,,
25.11.2021 23:00,5.1,765.4,767.7,,96,无风,0,,,,薄雾 ,,,2.3,20.1,,,,,,6,4.5,无降水,6,,,,
25.11.2021 20:00,7.5,764.5,766.9,,91,无风,0,,,, ,,,2.3,20.1,,,,,,7,6.1,无降水,6,,,,
25.11.2021 17:00,17.2,763.4,765.7,,54,从南方吹来的风,0,,3,, ,,,2.3,20.1,,,,,,13,7.8,无降水,6,,,,
25.11.2021 14:00,19.4,763.3,765.6,,39,从北方吹来的风,1,,,, ,,,,,,,,,,17,5.1,,,,,,
25.11.2021 11:00,16.4,765.4,767.7,,49,从西南偏西方向吹来的风,1,,3,, ,,,2.3,18.4,,,,,,17,5.7,无降水,6,,,,
25.11.2021 08:00,4.8,765.1,767.5,,100,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,2.3,,,,,,,7,4.8,无降水,6,,,,
25.11.2021 05:00,2.6,763.9,766.2,,98,无风,0,,,,薄雾 ,,,0.6,18.4,,,,,,7,2.3,无降水,6,,,,
25.11.2021 02:00,3.3,764,766.3,,97,无风,0,,,, ,,,,,,,2500或更高，或无云。,,,13,2.9,,,,,,
24.11.2021 23:00,4.4,764.1,766.4,,94,无风,0,,,, ,,,0.6,18.4,,,,,,16,3.5,无降水,6,,,,
24.11.2021 20:00,6.8,763.6,765.9,,85,无风,0,,,, ,,,0.6,18.4,,,,,,16,4.5,无降水,6,,,,
24.11.2021 17:00,15.9,763.2,765.5,,42,从南方吹来的风,2,,,, ,,,,,,,,,,25,3,,,,,,
24.11.2021 14:00,18.2,764,766.3,,36,从西方吹来的风,2,,,, ,,,,,,,,,,30,2.9,,,,,,
24.11.2021 11:00,14.5,766.5,768.8,,36,从南方吹来的风,2,,,, ,,,,,,,,,,20,-0.4,,,,,,
24.11.2021 08:00,6.9,766.6,769,,75,从东南偏南方向吹来的风,2,,4,, ,,,0.6,15.3,,,,,,15,2.8,无降水,6,,,,
24.11.2021 05:00,1.1,766.2,768.5,,98,无风,0,,,, ,,,,,,,,,,9,0.8,,,,,,
24.11.2021 02:00,1.3,767,769.3,,96,无风,0,,,, ,,,,,,,,,,14,0.7,,,,,,
23.11.2021 23:00,2.2,767.6,769.9,,91,无风,0,,,, ,,,1.3,15.3,,,,,,14,0.9,无降水,6,,,,
23.11.2021 20:00,5.3,767.3,769.6,,69,无风,0,,,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,1.3,15.3,,,,,,4.4,0.1,无降水,6,,,,
23.11.2021 17:00,13,766.7,769,,28,从西南方吹来的风,2,,,, ,,,,,,,,,,23,-5.1,,,,,,
23.11.2021 14:00,14.8,767.5,769.8,,23,从西南偏西方向吹来的风,2,,,, ,,,,,,,,,,23,-6.1,,,,,,
23.11.2021 11:00,11.8,770.1,772.4,,29,从东南偏南方向吹来的风,2,,4,, ,,,1.3,12,,,,,,23,-5.6,无降水,6,,,,
23.11.2021 08:00,4.6,769.9,772.3,,85,无风,0,,,, ,,,1.3,,,,,,,16,2.3,无降水,6,,,,
23.11.2021 05:00,3.1,769.1,771.4,,85,无风,0,,,, ,,,,,,,2500或更高，或无云。,,,18,0.8,,,,,,
23.11.2021 02:00,1.3,769.8,772.1,,84,无风,0,,,, ,,,,,,,2500或更高，或无云。,,,12,-1.1,,,,,,
22.11.2021 23:00,2.3,769.9,772.2,,71,从北方吹来的风,1,,9,, ,,,2.2,12.3,,,2500或更高，或无云。,,,16,-2.4,无降水,6,,,,
22.11.2021 20:00,2.8,769.6,771.9,,73,从东北偏东方向吹来的风,1,,11,, ,,,2.8,12.5,,,,,,9,-1.6,无降水,6,,,,
22.11.2021 17:00,9.3,768.9,771.2,,22,从北方吹来的风,2,,,, ,,,,,,,2500或更高，或无云。,,,29,-11.3,,,,,,
22.11.2021 14:00,10.9,769.7,772,,16,从东北方吹来的风,3,,,, ,,,,,,,,,,26,-13.9,,,,,,
22.11.2021 11:00,9.4,772.1,774.4,,17,从东北方吹来的风,5,,11,, ,,,7.8,14.3,,,2500或更高，或无云。,,,22,-14.4,无降水,6,,,,
22.11.2021 08:00,7.9,771.7,774,,29,从东北偏北方向吹来的风,4,,11,, ,,,7.8,14.3,,,,,,23,-9,无降水,6,,,,
22.11.2021 05:00,9.2,770,772.3,,23,从东北偏北方向吹来的风,5,,,, ,,,,,,,2500或更高，或无云。,,,23,-10.9,,,,,,
22.11.2021 02:00,11.3,770.2,772.6,,32,从东北偏北方向吹来的风,3,,7,, ,,,11.2,14.3,,,2500或更高，或无云。,,,28,-4.8,无降水,6,,,,
21.11.2021 23:00,12.3,769.6,771.8,,37,从东北偏北方向吹来的风,3,,7,, ,,,12.2,14.3,,,2500或更高，或无云。,,,22,-2,无降水,6,,,,
21.11.2021 20:00,12.4,768,770.2,,41,从西北偏北方向吹来的风,2,,8,, ,,,12.4,14.3,,,2500或更高，或无云。,,,25,-0.5,无降水,6,,,,
21.11.2021 17:00,13.6,766,768.2,,43,从西北偏北方向吹来的风,2,,9,, ,,,12.6,15,,,2000-2500,,,20,1.3,无降水,6,,,,
21.11.2021 14:00,13.9,764.7,766.9,,51,从东北偏北方向吹来的风,2,,,, ,,,,,,,2500或更高，或无云。,,,13,3.9,,,,,,
